"region","year","annual.unsmoothed","annual.two.yr.running.mean","annual.three.yr.running.mean","winter.unsmoothed","winter.two.yr.running.mean","winter.three.yr.running.mean"
"North_Pacific",1901,15.9372414923206,15.8446694214702,15.8850442575874,13.9479584426498,13.8375267445417,13.8590939784472
"North_Pacific",1902,15.7520973506198,15.6441116597954,15.7418216039705,13.7270950464336,13.7458936768494,13.8132485987828
"North_Pacific",1903,15.5361259689711,15.4570126962482,15.5553742477054,13.7646923072651,13.6746959305562,13.6921623025154
"North_Pacific",1904,15.3778994235252,15.5208379188609,15.5259339355643,13.5846995538474,13.4857761964334,13.5787482333773
"North_Pacific",1905,15.6637764141967,15.6952743127686,15.5894826830208,13.3868528390194,13.5617141337511,13.5693759404498
"North_Pacific",1906,15.7267722113405,15.6962587394702,15.6854312977124,13.7365754284827,13.8279130955093,13.6808930100127
"North_Pacific",1907,15.6657452675999,15.4799059017077,15.5621946715853,13.9192507625359,13.6476988782931,13.677324395023
"North_Pacific",1908,15.2940665358156,15.3847711729195,15.4784292044796,13.3761469940503,13.3944028335393,13.5693521432048
"North_Pacific",1909,15.4754758100235,15.4941050895197,15.4274255716183,13.4126586730283,13.4751347750569,13.4421388480547
"North_Pacific",1910,15.5127343690159,15.4601037819943,15.4652277913373,13.5376108770856,13.5136568512603,13.4799907918496
"North_Pacific",1911,15.4074731949727,15.51897356764,15.5168938347653,13.489702825435,13.6092374033118,13.5853618945697
"North_Pacific",1912,15.6304739403073,15.5597256097408,15.5089748048181,13.7287719811886,13.6088405276667,13.5691279602561
"North_Pacific",1913,15.4889772791744,15.5574126072324,15.581766384924,13.4889090741449,13.4837162849411,13.5654015170236
"North_Pacific",1914,15.6258479352904,15.6788328819273,15.6155476810097,13.4785234957373,13.6122383038609,13.5711285606223
"North_Pacific",1915,15.7318178285642,15.6915712649224,15.6696634883784,13.7459531119846,13.7958421483635,13.6900692641547
"North_Pacific",1916,15.6513247012807,15.750683377717,15.7443948613327,13.8457311847423,13.8228264242628,13.7972019868368
"North_Pacific",1917,15.8500420541533,15.8526804729994,15.7855618824265,13.7999216637834,13.8825338107201,13.8702662687275
"North_Pacific",1918,15.8553188918454,15.7563939769203,15.7876100026646,13.9651459576568,13.7845563252235,13.7896781047434
"North_Pacific",1919,15.6574690619951,15.7017179782272,15.7529182827666,13.6039666927901,13.68848127939,13.7807028388122
"North_Pacific",1920,15.7459668944593,15.8295277233117,15.7721748362062,13.7729958659898,13.8153676759838,13.7449006815859
"North_Pacific",1921,15.9130885521642,15.8783776673187,15.8342407430322,13.8577394859778,13.8591407344402,13.8304257782901
"North_Pacific",1922,15.8436667824731,15.8370361044283,15.8623869203402,13.8605419829026,13.8330626402549,13.8412882554959
"North_Pacific",1923,15.8304054263834,15.815965881935,15.8251995154477,13.8055832976072,13.8500178265684,13.8535258786798
"North_Pacific",1924,15.8015263374866,15.844241182963,15.8396292641031,13.8944523555295,13.8468436065229,13.8330901702177
"North_Pacific",1925,15.8869560284395,15.944810463565,15.8970490882055,13.7992348575162,13.870953914065,13.8787867278865
"North_Pacific",1926,16.0026648986906,15.9255700396397,15.912698702573,13.9426729706138,13.9759979914035,13.9170769467744
"North_Pacific",1927,15.8484751805889,15.7843461921289,15.8571190943161,14.0093230121933,13.9346510413076,13.937325017743
"North_Pacific",1928,15.7202172036689,15.7598610869789,15.7893991181822,13.8599790704219,13.7576302573468,13.8415278422956
"North_Pacific",1929,15.7995049702888,15.8737900816061,15.8225991222937,13.6552814442717,13.7317948023935,13.7745228917363
