Survey,Haul,Latitude,Longitude,DateTime,Length (mm),Weight (g),Age,Maturity,MaturityTable,Sex
199803,28,58.13317,-154.08683,3/23/1998 15:05,600,1766,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,510,960,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,490,916,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1244,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,470,848,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,520,1302,,6,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,510,1140,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,490,866,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1630,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1434,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1548,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,590,1294,,8,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1160,,6,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,550,1394,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,360,350,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1750,,4,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,580,1276,,4,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,570,1524,,4,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,550,1198,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,590,1420,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,580,1898,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,570,1660,,4,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,550,1402,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,600,1276,,8,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1158,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,580,2088,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,580,1684,,4,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,540,1368,,8,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1192,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,600,1248,,8,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,520,1092,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1118,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1090,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1378,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,550,1574,,4,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,510,1108,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,420,574,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1264,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,620,2168,,4,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,550,1644,,4,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,600,1718,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,350,316,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,570,1918,,4,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,550,1454,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,500,1102,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,330,282,,4,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1406,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,610,1588,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,620,2262,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,350,354,,4,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1530,,4,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,470,646,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,610,1510,,8,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,520,1048,,4,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,520,1132,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,540,1366,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,500,892,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,510,1050,,4,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,570,1560,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,520,1132,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1298,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,500,946,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,590,1710,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,942,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,540,1284,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,570,1832,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,550,1380,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,350,342,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1222,,8,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1284,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,460,874,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,570,1810,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,570,1652,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,540,1200,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,520,1422,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,450,804,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,500,870,,5,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1024,,8,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,520,1084,,4,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,530,1266,,6,11,1
199803,28,58.13317,-154.08683,3/23/1998 15:05,630,1868,,7,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,560,1008,,8,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,250,114,,1,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,590,1920,,5,11,2
199803,28,58.13317,-154.08683,3/23/1998 15:05,540,1176,,4,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,470,860,7,6,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,100,6,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,8,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,8,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,12,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,12,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,8,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,12,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,14,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,8,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,8,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,10,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,10,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,6,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,12,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,14,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,14,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,10,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,10,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,12,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,12,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,530,1226,11,5,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,560,1714,9,5,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,550,1460,8,5,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,550,1182,9,4,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,440,720,6,5,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,480,1040,7,4,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,600,1658,8,5,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,540,1128,9,6,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,510,1174,9,5,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,580,1836,8,5,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,560,1602,10,5,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,12,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,100,6,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,100,6,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,8,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,8,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,8,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,100,6,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,6,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,10,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,500,960,9,5,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,560,1802,8,5,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,530,1082,9,5,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,330,270,4,4,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,560,1512,7,6,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,550,1638,9,5,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,510,1440,11,5,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,560,1610,7,5,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,550,1552,8,6,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,150,20,1,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,12,1,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,14,1,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,12,1,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,10,1,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,12,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,12,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,8,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,8,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,14,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,12,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,140,16,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,110,8,,1,11,2
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,10,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,130,12,,1,11,1
199803,30,57.70633,-155.10967,3/24/1998 4:52,120,10,,1,11,2
